date;y;x;temp_avg;temp_max;temp_min;prec;global_rad;vapour_press;site;wind_speed_avg;snow_depth;pot_evap
2006-01-28;6835000;3295000;-3.9;-0.3;-8.5;0.1;1361.0;4.44; mouhijarvi;NaN;NaN;NaN
2006-01-29;6835000;3295000;0.7;2.4;-1.8;0.1;2106.0;5.67; mouhijarvi;NaN;NaN;NaN
2006-01-30;6835000;3295000;0.1;3.6;-2.1;0.0;1706.0;5.12; mouhijarvi;NaN;NaN;NaN
2006-01-31;6835000;3295000;-4.9;-1.9;-7.9;0.5;1048.0;3.72; mouhijarvi;NaN;NaN;NaN
2006-02-01;6835000;3295000;-1.2;1.0;-3.4;2.6;637.0;5.42; mouhijarvi;NaN;NaN;NaN
2006-02-02;6835000;3295000;-4.1;-0.1;-5.9;1.9;778.0;4.25; mouhijarvi;NaN;NaN;NaN
2006-02-03;6835000;3295000;-14.6;-5.8;-18.8;0.0;2236.0;1.74; mouhijarvi;NaN;NaN;NaN
2006-02-04;6835000;3295000;-21.4;-17.8;-23.9;0.0;3132.0;0.92; mouhijarvi;NaN;NaN;NaN
2006-02-05;6835000;3295000;-21.4;-16.6;-25.5;0.1;4655.0;0.92; mouhijarvi;NaN;NaN;NaN
2006-02-06;6835000;3295000;-20.2;-15.0;-25.7;0.0;2862.0;1.14; mouhijarvi;NaN;NaN;NaN
2006-02-07;6835000;3295000;-15.0;-13.5;-17.0;0.1;2743.0;1.59; mouhijarvi;NaN;NaN;NaN
2006-02-08;6835000;3295000;-12.1;-11.0;-15.5;0.9;2560.0;2.11; mouhijarvi;NaN;NaN;NaN
2006-02-09;6835000;3295000;-11.0;-9.9;-11.8;2.2;1188.0;2.3; mouhijarvi;NaN;NaN;NaN
2006-02-10;6835000;3295000;-8.7;-5.2;-12.1;0.0;2192.0;2.81; mouhijarvi;NaN;NaN;NaN
2006-02-11;6835000;3295000;-9.8;-5.7;-16.0;0.0;3748.0;2.81; mouhijarvi;NaN;NaN;NaN
2006-02-12;6835000;3295000;-4.0;-3.0;-7.2;0.2;1037.0;4.42; mouhijarvi;NaN;NaN;NaN
2006-02-13;6835000;3295000;-2.8;-1.2;-4.4;0.0;1145.0;4.76; mouhijarvi;NaN;NaN;NaN
2006-02-14;6835000;3295000;-5.0;-1.6;-6.6;0.0;1447.0;3.96; mouhijarvi;NaN;NaN;NaN
2006-02-15;6835000;3295000;-5.5;-4.7;-7.0;0.3;1523.0;3.61; mouhijarvi;NaN;NaN;NaN
2006-02-16;6835000;3295000;-7.5;-5.4;-9.8;0.0;1922.0;3.07; mouhijarvi;NaN;NaN;NaN
2006-02-17;6835000;3295000;-12.6;-9.5;-14.3;0.3;5173.0;1.96; mouhijarvi;NaN;NaN;NaN
2006-02-18;6835000;3295000;-11.8;-8.8;-15.5;4.2;3024.0;2.23; mouhijarvi;NaN;NaN;NaN
2006-02-19;6835000;3295000;-4.5;-2.8;-9.0;0.4;1901.0;4.08; mouhijarvi;NaN;NaN;NaN
2006-02-20;6835000;3295000;-4.3;-1.6;-6.4;0.0;2236.0;4.15; mouhijarvi;NaN;NaN;NaN
2006-02-21;6835000;3295000;-5.4;-2.7;-10.1;1.2;5519.0;3.54; mouhijarvi;NaN;NaN;NaN
2006-02-22;6835000;3295000;-2.3;1.2;-9.1;0.2;1987.0;5.04; mouhijarvi;NaN;NaN;NaN
2006-02-23;6835000;3295000;-4.1;-0.7;-6.5;0.0;3370.0;3.99; mouhijarvi;NaN;NaN;NaN
2006-02-24;6835000;3295000;-1.8;-0.6;-3.2;0.0;1739.0;5.04; mouhijarvi;NaN;NaN;NaN
2006-02-25;6835000;3295000;-3.0;-0.6;-5.6;0.0;7236.0;4.18; mouhijarvi;NaN;NaN;NaN
2006-02-26;6835000;3295000;-12.1;-3.6;-19.3;0.0;7765.0;2.08; mouhijarvi;NaN;NaN;NaN
2006-02-27;6835000;3295000;-15.3;-4.8;-23.0;0.0;8791.0;1.56; mouhijarvi;NaN;NaN;NaN
2006-02-28;6835000;3295000;-13.9;-7.8;-21.1;2.9;5681.0;1.89; mouhijarvi;NaN;NaN;NaN
2006-03-01;6835000;3295000;-8.6;-5.8;-10.6;0.0;5443.0;2.8; mouhijarvi;NaN;NaN;NaN
2006-03-02;6835000;3295000;-10.6;-7.0;-14.9;0.0;4687.0;2.18; mouhijarvi;NaN;NaN;NaN
2006-03-03;6835000;3295000;-11.6;-8.4;-13.4;1.1;3877.0;2.01; mouhijarvi;NaN;NaN;NaN
2006-03-04;6835000;3295000;-11.6;-7.5;-17.2;0.5;5195.0;2.22; mouhijarvi;NaN;NaN;NaN
2006-03-05;6835000;3295000;-8.2;-5.2;-10.8;0.2;3251.0;2.91; mouhijarvi;NaN;NaN;NaN
2006-03-06;6835000;3295000;-9.9;-5.7;-14.5;0.6;5627.0;2.49; mouhijarvi;NaN;NaN;NaN
2006-03-07;6835000;3295000;-14.6;-8.8;-19.6;1.6;8662.0;1.62; mouhijarvi;NaN;NaN;NaN
2006-03-08;6835000;3295000;-11.6;-8.1;-17.1;3.1;4309.0;2.24; mouhijarvi;NaN;NaN;NaN
2006-03-09;6835000;3295000;-16.5;-8.4;-23.7;0.0;8932.0;1.51; mouhijarvi;NaN;NaN;NaN
2006-03-10;6835000;3295000;-16.8;-8.1;-25.0;0.0;10325.0;1.46; mouhijarvi;NaN;NaN;NaN
2006-03-11;6835000;3295000;-13.3;-5.0;-23.7;0.0;7398.0;2.03; mouhijarvi;NaN;NaN;NaN
2006-03-12;6835000;3295000;-10.8;-3.8;-17.6;0.0;11092.0;2.25; mouhijarvi;NaN;NaN;NaN
2006-03-13;6835000;3295000;-8.6;1.5;-19.1;0.0;12247.0;2.54; mouhijarvi;NaN;NaN;NaN
2006-03-14;6835000;3295000;-6.5;-0.8;-14.3;0.0;7376.0;2.91; mouhijarvi;NaN;NaN;NaN
2006-03-15;6835000;3295000;-5.4;-0.3;-10.4;0.0;9472.0;3.27; mouhijarvi;NaN;NaN;NaN
2006-03-16;6835000;3295000;-5.5;1.8;-11.0;0.0;9785.0;3.38; mouhijarvi;NaN;NaN;NaN
2006-03-17;6835000;3295000;-3.4;4.5;-11.4;0.0;7603.0;3.79; mouhijarvi;NaN;NaN;NaN
2006-03-18;6835000;3295000;-1.6;1.2;-6.6;2.8;3931.0;5.06; mouhijarvi;NaN;NaN;NaN
2006-03-19;6835000;3295000;-3.5;1.2;-4.8;2.2;5756.0;4.02; mouhijarvi;NaN;NaN;NaN
2006-03-20;6835000;3295000;-7.5;-3.1;-12.3;0.0;13014.0;2.3; mouhijarvi;NaN;NaN;NaN
2006-03-21;6835000;3295000;-9.0;-3.9;-14.9;0.0;12744.0;2.18; mouhijarvi;NaN;NaN;NaN
2006-03-22;6835000;3295000;-10.1;-2.1;-18.1;0.0;11988.0;2.01; mouhijarvi;NaN;NaN;NaN
2006-03-23;6835000;3295000;-11.2;-1.8;-21.0;0.0;13414.0;1.86; mouhijarvi;NaN;NaN;NaN
2006-03-24;6835000;3295000;-5.9;-0.5;-11.0;0.0;7700.0;2.87; mouhijarvi;NaN;NaN;NaN
2006-03-25;6835000;3295000;-4.9;1.7;-12.7;0.0;10973.0;3.33; mouhijarvi;NaN;NaN;NaN
2006-03-26;6835000;3295000;-4.6;1.8;-9.7;0.0;13165.0;3.17; mouhijarvi;NaN;NaN;NaN
2006-03-27;6835000;3295000;-3.8;1.3;-12.1;1.2;8737.0;3.06; mouhijarvi;NaN;NaN;NaN
2006-03-28;6835000;3295000;-2.4;-0.2;-3.7;3.1;3920.0;4.64; mouhijarvi;NaN;NaN;NaN
2006-03-29;6835000;3295000;-2.8;-1.5;-4.0;6.4;4158.0;4.61; mouhijarvi;NaN;NaN;NaN
2006-03-30;6835000;3295000;-1.3;1.1;-2.2;3.3;3888.0;5.34; mouhijarvi;NaN;NaN;NaN
2006-03-31;6835000;3295000;-0.8;1.5;-2.8;9.6;4374.0;5.17; mouhijarvi;NaN;NaN;NaN
2006-04-01;6835000;3295000;-0.5;1.1;-1.8;1.4;3467.0;5.65; mouhijarvi;NaN;NaN;NaN
2006-04-02;6835000;3295000;-2.0;-0.1;-4.0;1.6;10055.0;4.42; mouhijarvi;NaN;NaN;NaN
2006-04-03;6835000;3295000;-0.1;2.2;-2.3;12.8;3488.0;5.85; mouhijarvi;NaN;NaN;NaN
2006-04-04;6835000;3295000;0.7;1.6;0.2;2.2;3996.0;6.13; mouhijarvi;NaN;NaN;NaN
2006-04-05;6835000;3295000;0.6;1.4;0.0;3.0;4849.0;6.11; mouhijarvi;NaN;NaN;NaN
2006-04-06;6835000;3295000;0.1;2.0;-1.2;0.0;7884.0;5.07; mouhijarvi;NaN;NaN;NaN
2006-04-07;6835000;3295000;0.1;1.7;-2.3;0.9;6577.0;5.68; mouhijarvi;NaN;NaN;NaN
2006-04-08;6835000;3295000;1.3;3.3;-0.5;0.1;7171.0;6.01; mouhijarvi;NaN;NaN;NaN
2006-04-09;6835000;3295000;2.2;5.6;0.5;9.8;7225.0;6.31; mouhijarvi;NaN;NaN;NaN
2006-04-10;6835000;3295000;0.5;2.2;-0.2;2.2;4774.0;5.9; mouhijarvi;NaN;NaN;NaN
2006-04-11;6835000;3295000;0.4;1.6;-0.8;1.5;4244.0;6.05; mouhijarvi;NaN;NaN;NaN
2006-04-12;6835000;3295000;1.2;6.4;-1.5;0.0;14915.0;5.51; mouhijarvi;NaN;NaN;NaN
2006-04-13;6835000;3295000;1.5;4.8;-1.9;0.0;10411.0;5.24; mouhijarvi;NaN;NaN;NaN
2006-04-14;6835000;3295000;3.2;5.4;1.8;0.4;7430.0;5.82; mouhijarvi;NaN;NaN;NaN
2006-04-15;6835000;3295000;3.6;7.6;0.5;0.1;13176.0;5.71; mouhijarvi;NaN;NaN;NaN
2006-04-16;6835000;3295000;3.5;9.0;-1.4;0.0;16232.0;5.99; mouhijarvi;NaN;NaN;NaN
2006-04-17;6835000;3295000;2.9;6.5;1.5;2.8;5897.0;6.6; mouhijarvi;NaN;NaN;NaN
2006-04-18;6835000;3295000;2.3;4.6;0.5;0.8;8964.0;6.55; mouhijarvi;NaN;NaN;NaN
2006-04-19;6835000;3295000;3.4;7.5;0.9;0.0;15034.0;6.13; mouhijarvi;NaN;NaN;NaN
2006-04-20;6835000;3295000;2.1;7.3;-2.3;5.7;10357.0;5.97; mouhijarvi;NaN;NaN;NaN
2006-04-21;6835000;3295000;3.9;8.0;0.4;0.1;17906.0;5.52; mouhijarvi;NaN;NaN;NaN
2006-04-22;6835000;3295000;3.5;8.9;-2.2;0.0;21946.0;4.34; mouhijarvi;NaN;NaN;NaN
2006-04-23;6835000;3295000;4.5;11.5;-4.2;0.0;23026.0;4.2; mouhijarvi;NaN;NaN;NaN
2006-04-24;6835000;3295000;6.6;13.9;-0.6;0.0;22183.0;4.05; mouhijarvi;NaN;NaN;NaN
2006-04-25;6835000;3295000;8.2;15.3;-0.4;0.0;19678.0;4.83; mouhijarvi;NaN;NaN;NaN
2006-04-26;6835000;3295000;10.6;17.0;3.5;0.0;21751.0;4.83; mouhijarvi;NaN;NaN;NaN
2006-04-27;6835000;3295000;10.5;17.5;3.8;0.0;21546.0;4.99; mouhijarvi;NaN;NaN;NaN
2006-04-28;6835000;3295000;10.6;17.6;3.3;0.0;18770.0;5.52; mouhijarvi;NaN;NaN;NaN
2006-04-29;6835000;3295000;9.2;14.6;4.3;0.0;19872.0;4.46; mouhijarvi;NaN;NaN;NaN
2006-04-30;6835000;3295000;7.9;13.7;1.1;0.0;24926.0;3.43; mouhijarvi;NaN;NaN;NaN
2006-05-01;6835000;3295000;8.6;14.8;-0.8;0.0;23987.0;3.57; mouhijarvi;NaN;NaN;NaN
2006-05-02;6835000;3295000;10.9;17.9;2.4;0.0;16286.0;5.93; mouhijarvi;NaN;NaN;NaN
2006-05-03;6835000;3295000;12.2;17.7;7.4;0.0;18954.0;8.15; mouhijarvi;NaN;NaN;NaN
2006-05-04;6835000;3295000;11.9;19.5;1.5;0.0;23544.0;7.75; mouhijarvi;NaN;NaN;NaN
2006-05-05;6835000;3295000;14.3;22.2;2.7;0.0;23911.0;7.87; mouhijarvi;NaN;NaN;NaN
2006-05-06;6835000;3295000;16.2;24.1;4.5;0.0;20822.0;8.12; mouhijarvi;NaN;NaN;NaN
2006-05-07;6835000;3295000;17.0;24.6;6.1;0.0;24743.0;8.55; mouhijarvi;NaN;NaN;NaN
2006-05-08;6835000;3295000;17.4;25.2;7.5;0.0;22259.0;9.02; mouhijarvi;NaN;NaN;NaN
2006-05-09;6835000;3295000;15.5;21.2;7.9;0.0;26212.0;6.74; mouhijarvi;NaN;NaN;NaN
2006-05-10;6835000;3295000;12.2;18.7;3.1;0.0;25466.0;6.94; mouhijarvi;NaN;NaN;NaN
2006-05-11;6835000;3295000;11.5;19.0;1.8;0.0;24127.0;6.62; mouhijarvi;NaN;NaN;NaN
2006-05-12;6835000;3295000;11.7;17.6;1.9;0.0;15390.0;7.54; mouhijarvi;NaN;NaN;NaN
2006-05-13;6835000;3295000;8.2;14.4;2.9;1.0;15185.0;7.83; mouhijarvi;NaN;NaN;NaN
2006-05-14;6835000;3295000;6.6;11.2;2.2;0.0;26276.0;5.89; mouhijarvi;NaN;NaN;NaN
2006-05-15;6835000;3295000;5.0;8.9;1.8;0.4;18306.0;5.78; mouhijarvi;NaN;NaN;NaN
2006-05-16;6835000;3295000;4.0;9.0;-0.9;0.0;21384.0;4.0; mouhijarvi;NaN;NaN;NaN
2006-05-17;6835000;3295000;5.3;12.8;-5.7;0.0;26363.0;3.66; mouhijarvi;NaN;NaN;NaN
2006-05-18;6835000;3295000;7.4;13.4;-1.3;0.0;16988.0;5.7; mouhijarvi;NaN;NaN;NaN
2006-05-19;6835000;3295000;9.7;15.2;3.6;0.0;20304.0;7.48; mouhijarvi;NaN;NaN;NaN
2006-05-20;6835000;3295000;8.4;12.5;4.9;1.2;6113.0;9.41; mouhijarvi;NaN;NaN;NaN
2006-05-21;6835000;3295000;11.5;16.6;7.7;0.0;14591.0;10.22; mouhijarvi;NaN;NaN;NaN
2006-05-22;6835000;3295000;13.2;20.2;3.8;2.4;15984.0;9.69; mouhijarvi;NaN;NaN;NaN
2006-05-23;6835000;3295000;11.2;15.7;9.2;15.6;5627.0;12.04; mouhijarvi;NaN;NaN;NaN
2006-05-24;6835000;3295000;8.4;12.1;7.5;7.1;5260.0;10.45; mouhijarvi;NaN;NaN;NaN
2006-05-25;6835000;3295000;8.6;14.0;4.9;8.1;17302.0;8.76; mouhijarvi;NaN;NaN;NaN
2006-05-26;6835000;3295000;6.7;8.8;5.1;7.4;6934.0;9.16; mouhijarvi;NaN;NaN;NaN
2006-05-27;6835000;3295000;7.5;10.6;5.4;3.7;12128.0;9.05; mouhijarvi;NaN;NaN;NaN
2006-05-28;6835000;3295000;7.8;12.8;4.6;1.0;17312.0;8.7; mouhijarvi;NaN;NaN;NaN
2006-05-29;6835000;3295000;8.2;13.0;3.8;2.6;20110.0;8.52; mouhijarvi;NaN;NaN;NaN
2006-05-30;6835000;3295000;8.2;14.5;1.8;8.1;18814.0;8.57; mouhijarvi;NaN;NaN;NaN
2006-05-31;6835000;3295000;9.5;15.3;1.6;2.3;20552.0;9.16; mouhijarvi;NaN;NaN;NaN
2006-06-01;6835000;3295000;9.8;13.9;6.5;0.0;20369.0;9.3; mouhijarvi;NaN;NaN;NaN
2006-06-02;6835000;3295000;12.5;18.4;4.8;3.8;28447.0;7.82; mouhijarvi;NaN;NaN;NaN
2006-06-03;6835000;3295000;11.0;16.2;9.0;1.3;8327.0;11.05; mouhijarvi;NaN;NaN;NaN
2006-06-04;6835000;3295000;10.3;14.1;5.2;0.1;23036.0;8.19; mouhijarvi;NaN;NaN;NaN
2006-06-05;6835000;3295000;10.4;15.9;2.0;0.0;21870.0;7.32; mouhijarvi;NaN;NaN;NaN
2006-06-06;6835000;3295000;8.8;13.7;4.3;0.0;15196.0;6.31; mouhijarvi;NaN;NaN;NaN
2006-06-07;6835000;3295000;9.4;14.4;4.1;0.0;19796.0;6.12; mouhijarvi;NaN;NaN;NaN
2006-06-08;6835000;3295000;10.2;15.8;2.0;0.0;18144.0;9.25; mouhijarvi;NaN;NaN;NaN
2006-06-09;6835000;3295000;11.8;16.5;5.7;0.0;14731.0;9.79; mouhijarvi;NaN;NaN;NaN
2006-06-10;6835000;3295000;13.2;18.2;8.3;0.0;30424.0;7.74; mouhijarvi;NaN;NaN;NaN
2006-06-11;6835000;3295000;15.5;23.0;3.5;0.0;28652.0;8.88; mouhijarvi;NaN;NaN;NaN
2006-06-12;6835000;3295000;19.4;27.3;7.1;0.0;25531.0;10.64; mouhijarvi;NaN;NaN;NaN
2006-06-13;6835000;3295000;21.7;29.5;12.0;0.1;28760.0;13.49; mouhijarvi;NaN;NaN;NaN
2006-06-14;6835000;3295000;17.9;26.5;12.7;1.1;22648.0;13.12; mouhijarvi;NaN;NaN;NaN
2006-06-15;6835000;3295000;11.9;17.3;6.1;0.0;27097.0;8.39; mouhijarvi;NaN;NaN;NaN
2006-06-16;6835000;3295000;14.8;22.4;4.4;0.0;18565.0;9.15; mouhijarvi;NaN;NaN;NaN
2006-06-17;6835000;3295000;18.5;26.6;7.5;0.0;26892.0;11.54; mouhijarvi;NaN;NaN;NaN
2006-06-18;6835000;3295000;19.4;26.0;10.8;0.0;22766.0;10.13; mouhijarvi;NaN;NaN;NaN
2006-06-19;6835000;3295000;21.2;27.0;14.4;0.0;27130.0;13.4; mouhijarvi;NaN;NaN;NaN
2006-06-20;6835000;3295000;21.0;27.0;14.6;1.1;31244.0;14.62; mouhijarvi;NaN;NaN;NaN
2006-06-21;6835000;3295000;20.6;24.8;15.8;1.1;27616.0;15.0; mouhijarvi;NaN;NaN;NaN
2006-06-22;6835000;3295000;18.4;22.9;16.3;0.1;22108.0;16.45; mouhijarvi;NaN;NaN;NaN
2006-06-23;6835000;3295000;17.2;21.5;13.8;0.0;23868.0;12.5; mouhijarvi;NaN;NaN;NaN
2006-06-24;6835000;3295000;16.8;22.0;11.0;0.0;23155.0;11.86; mouhijarvi;NaN;NaN;NaN
2006-06-25;6835000;3295000;15.8;21.7;7.5;2.6;31342.0;11.21; mouhijarvi;NaN;NaN;NaN
2006-06-26;6835000;3295000;15.4;20.3;11.1;0.0;19127.0;12.3; mouhijarvi;NaN;NaN;NaN
2006-06-27;6835000;3295000;13.3;18.1;8.7;7.6;6134.0;13.36; mouhijarvi;NaN;NaN;NaN
2006-06-28;6835000;3295000;14.5;16.6;13.3;4.4;8456.0;15.45; mouhijarvi;NaN;NaN;NaN
2006-06-29;6835000;3295000;16.9;23.4;12.0;0.0;26222.0;12.2; mouhijarvi;NaN;NaN;NaN
2006-06-30;6835000;3295000;17.2;23.4;8.2;0.0;26881.0;10.46; mouhijarvi;NaN;NaN;NaN
2006-07-01;6835000;3295000;17.7;23.6;8.6;0.0;31136.0;11.66; mouhijarvi;NaN;NaN;NaN
2006-07-02;6835000;3295000;19.3;26.1;10.8;0.1;21535.0;12.24; mouhijarvi;NaN;NaN;NaN
2006-07-03;6835000;3295000;20.3;27.6;10.7;0.0;30542.0;12.37; mouhijarvi;NaN;NaN;NaN
2006-07-04;6835000;3295000;20.0;26.2;14.1;0.0;27000.0;13.61; mouhijarvi;NaN;NaN;NaN
2006-07-05;6835000;3295000;17.8;24.1;9.7;0.0;28069.0;9.62; mouhijarvi;NaN;NaN;NaN
2006-07-06;6835000;3295000;20.6;28.5;11.4;0.0;20768.0;12.73; mouhijarvi;NaN;NaN;NaN
2006-07-07;6835000;3295000;23.8;30.9;15.0;0.0;27227.0;14.85; mouhijarvi;NaN;NaN;NaN
2006-07-08;6835000;3295000;24.4;30.4;17.6;0.0;23749.0;15.9; mouhijarvi;NaN;NaN;NaN
2006-07-09;6835000;3295000;21.8;27.1;18.4;0.3;26352.0;14.68; mouhijarvi;NaN;NaN;NaN
2006-07-10;6835000;3295000;19.0;26.8;12.0;9.5;22464.0;16.46; mouhijarvi;NaN;NaN;NaN
2006-07-11;6835000;3295000;19.0;24.3;13.1;4.7;25261.0;15.35; mouhijarvi;NaN;NaN;NaN
2006-07-12;6835000;3295000;17.5;21.2;16.0;1.1;20930.0;14.29; mouhijarvi;NaN;NaN;NaN
2006-07-13;6835000;3295000;17.4;23.2;9.4;0.1;23598.0;13.45; mouhijarvi;NaN;NaN;NaN
2006-07-14;6835000;3295000;16.2;20.5;13.2;0.0;24106.0;11.62; mouhijarvi;NaN;NaN;NaN
2006-07-15;6835000;3295000;14.5;19.2;9.5;0.1;25985.0;8.94; mouhijarvi;NaN;NaN;NaN
2006-07-16;6835000;3295000;16.4;21.9;7.6;0.0;25013.0;10.18; mouhijarvi;NaN;NaN;NaN
2006-07-17;6835000;3295000;18.8;26.9;7.9;0.0;25866.0;11.56; mouhijarvi;NaN;NaN;NaN
2006-07-18;6835000;3295000;15.7;21.0;14.5;0.0;26752.0;10.04; mouhijarvi;NaN;NaN;NaN
2006-07-19;6835000;3295000;13.2;17.8;7.5;0.0;19764.0;8.64; mouhijarvi;NaN;NaN;NaN
2006-07-20;6835000;3295000;14.2;20.5;4.7;0.4;19894.0;8.99; mouhijarvi;NaN;NaN;NaN
2006-07-21;6835000;3295000;12.2;17.5;3.8;7.2;13532.0;12.04; mouhijarvi;NaN;NaN;NaN
2006-07-22;6835000;3295000;14.9;19.8;11.5;0.4;12938.0;13.94; mouhijarvi;NaN;NaN;NaN
2006-07-23;6835000;3295000;17.7;25.3;7.2;0.0;20304.0;12.26; mouhijarvi;NaN;NaN;NaN
2006-07-24;6835000;3295000;18.2;25.9;11.5;8.4;14321.0;16.55; mouhijarvi;NaN;NaN;NaN
2006-07-25;6835000;3295000;18.9;26.6;9.9;0.0;22918.0;12.89; mouhijarvi;NaN;NaN;NaN
2006-07-26;6835000;3295000;17.0;23.3;9.3;0.0;20650.0;10.36; mouhijarvi;NaN;NaN;NaN
2006-07-27;6835000;3295000;15.3;21.6;7.7;0.0;23846.0;9.35; mouhijarvi;NaN;NaN;NaN
2006-07-28;6835000;3295000;15.6;21.6;6.8;0.0;27389.0;9.6; mouhijarvi;NaN;NaN;NaN
2006-07-29;6835000;3295000;18.2;24.7;10.7;0.0;22010.0;10.95; mouhijarvi;NaN;NaN;NaN
2006-07-30;6835000;3295000;15.8;22.1;10.0;0.0;23047.0;11.54; mouhijarvi;NaN;NaN;NaN
2006-07-31;6835000;3295000;16.8;22.9;10.8;0.2;16492.0;12.28; mouhijarvi;NaN;NaN;NaN
2006-08-01;6835000;3295000;17.3;23.2;10.9;0.0;21773.0;11.15; mouhijarvi;NaN;NaN;NaN
2006-08-02;6835000;3295000;17.5;24.9;7.7;0.0;22864.0;10.18; mouhijarvi;NaN;NaN;NaN
2006-08-03;6835000;3295000;18.0;24.4;9.5;0.0;20768.0;11.4; mouhijarvi;NaN;NaN;NaN
2006-08-04;6835000;3295000;18.4;25.7;9.7;0.0;18619.0;11.32; mouhijarvi;NaN;NaN;NaN
2006-08-05;6835000;3295000;20.2;28.8;7.9;0.0;19580.0;10.62; mouhijarvi;NaN;NaN;NaN
2006-08-06;6835000;3295000;21.3;29.9;10.8;0.0;21492.0;11.87; mouhijarvi;NaN;NaN;NaN
2006-08-07;6835000;3295000;21.1;28.5;12.1;0.0;21503.0;11.67; mouhijarvi;NaN;NaN;NaN
2006-08-08;6835000;3295000;19.5;24.9;11.3;0.2;16038.0;13.05; mouhijarvi;NaN;NaN;NaN
2006-08-09;6835000;3295000;19.8;24.5;15.7;0.1;9493.0;14.6; mouhijarvi;NaN;NaN;NaN
2006-08-10;6835000;3295000;19.2;25.6;10.8;0.0;13684.0;13.71; mouhijarvi;NaN;NaN;NaN
2006-08-11;6835000;3295000;19.8;26.2;12.6;0.0;19915.0;11.47; mouhijarvi;NaN;NaN;NaN
2006-08-12;6835000;3295000;18.6;25.9;8.5;0.0;20250.0;10.15; mouhijarvi;NaN;NaN;NaN
2006-08-13;6835000;3295000;18.4;24.8;10.0;0.0;16038.0;11.6; mouhijarvi;NaN;NaN;NaN
2006-08-14;6835000;3295000;18.8;23.0;13.0;0.0;12366.0;15.48; mouhijarvi;NaN;NaN;NaN
2006-08-15;6835000;3295000;18.3;24.7;15.9;11.4;10379.0;17.64; mouhijarvi;NaN;NaN;NaN
